filename,paragraph,sentence,pairs
N5085FM-00315.txt,33,5,[('神瀬結', 'キャシー')]
N5085FM-00316.txt,23,1,[('鳥居', '日々木')]
N5085FM-00317.txt,7,3,[('田辺', '日野')]
N5085FM-00317.txt,11,5,[('田辺', '岡部')]
N5085FM-00317.txt,13,4,[('藤谷', '笠井')]
N5085FM-00317.txt,19,3,[('渡瀬', '笠井')]
N5085FM-00317.txt,20,3,[('渡瀬', '笠井')]
N5085FM-00317.txt,21,4,[('秋田', '辻'), ('秋田', '藤谷'), ('藤谷', '辻')]
N5085FM-00317.txt,22,6,[('笠井', '日野'), ('渡瀬', '笠井'), ('渡瀬', '日野')]
N5085FM-00318.txt,5,4,[('日々木', '安藤'), ('キャシー', '安藤'), ('華菜', '日々木'), ('日野', '日々木'), ('華菜', 'キャシー'), ('日野', 'キャシー'), ('華菜', '安藤'), ('日野', '安藤'), ('華菜', '日野'), ('日々木', 'キャシー')]
N5085FM-00318.txt,6,5,[('安藤', '日野')]
N5085FM-00318.txt,10,4,[('須賀', '塚本')]
N5085FM-00318.txt,13,4,[('須賀', '日野')]
N5085FM-00318.txt,20,3,[('日々木', '日野')]
N5085FM-00318.txt,22,4,[('安藤', '日野')]
N5085FM-00318.txt,25,3,[('高木', '日野')]
N5085FM-00319.txt,20,6,[('渡瀬', '藤谷')]
N5085FM-00320.txt,1,1,[('華菜', '日々木')]
N5085FM-00320.txt,3,4,[('野上月', '日々木')]
N5085FM-00320.txt,6,1,[('日々木', '日野')]
N5085FM-00320.txt,14,3,[('野上月', '華菜'), ('野上月', '日々木'), ('華菜', '日々木')]
N5085FM-00320.txt,17,3,[('日野', '日々木')]
N5085FM-00320.txt,40,1,[('安藤', '華菜'), ('華菜', '日野'), ('安藤', '日野')]
N5085FM-00320.txt,41,3,[('安藤', '日々木'), ('日々木', '日野'), ('安藤', '日野')]
N5085FM-00320.txt,45,1,[('キャシー', '日野')]
N5085FM-00320.txt,51,4,[('日々木', '日野')]
N5085FM-00323.txt,18,4,[('華菜', '日々木')]
N5085FM-00323.txt,25,1,[('日々木', '日野'), ('華菜', '日々木'), ('華菜', '日野')]
N5085FM-00323.txt,33,2,[('華菜', '日々木')]
N5085FM-00323.txt,34,3,[('日々木', '日野')]
N5085FM-00324.txt,6,3,[('三島', '渡瀬')]
N5085FM-00324.txt,13,3,[('笠井', '渡瀬'), ('三島', '渡瀬'), ('渡瀬', '日野'), ('笠井', '日野'), ('三島', '日野'), ('三島', '笠井')]
N5085FM-00324.txt,15,1,[('渡瀬', '笠井')]
N5085FM-00324.txt,17,3,[('渡瀬', '笠井'), ('三島', '渡瀬'), ('三島', '笠井')]
N5085FM-00324.txt,18,3,[('松田', '日野'), ('笠井', '日野'), ('松田', '笠井')]
N5085FM-00324.txt,21,1,[('渡瀬', '笠井')]
N5085FM-00324.txt,22,3,[('松田', '笠井')]
N5085FM-00324.txt,34,1,[('笠井', '日野')]
N5085FM-00324.txt,38,1,[('三島', '渡瀬')]
N5085FM-00324.txt,45,4,[('笠井', '山田')]
N5085FM-00324.txt,46,1,[('山田', '日野'), ('渡瀬', '山田'), ('渡瀬', '日野')]
N5085FM-00324.txt,47,5,[('山田', '日々木'), ('山田', '日野'), ('日々木', '日野')]
N5085FM-00325.txt,4,4,[('安藤', '日野')]
N5085FM-00325.txt,5,4,[('松田', '日野')]
N5085FM-00325.txt,15,3,[('華菜', '日野')]
N5085FM-00325.txt,16,1,[('華菜', '日野')]
N5085FM-00325.txt,21,3,[('日野', '華菜')]
N5085FM-00326.txt,5,1,[('安藤', '日々木')]
N5085FM-00326.txt,6,2,[('安藤', '日々木')]
N5085FM-00326.txt,8,1,[('安藤', '日々木')]
N5085FM-00326.txt,10,1,[('安藤', '日々木')]
N5085FM-00326.txt,15,1,[('安藤', '日々木')]
N5085FM-00326.txt,25,5,[('安藤', '日々木')]
N5085FM-00326.txt,32,1,[('安藤', '日々木')]
N5085FM-00326.txt,41,3,[('華菜', '日々木'), ('日野', '日々木'), ('日野', '華菜')]
N5085FM-00326.txt,44,1,[('安藤', '日々木')]
N5085FM-00326.txt,45,3,[('安藤', '日々木')]
N5085FM-00326.txt,46,2,[('安藤', '日々木')]
N5085FM-00327.txt,4,4,[('華菜', '日野')]
N5085FM-00327.txt,5,7,[('日野', '華菜')]
N5085FM-00327.txt,6,6,[('華菜', '日野')]
N5085FM-00327.txt,9,5,[('安藤', '華菜'), ('日野', '安藤'), ('日野', '華菜')]
N5085FM-00327.txt,21,10,[('陽子', '日野')]
N5085FM-00328.txt,4,7,[('松田', '日野')]
N5085FM-00328.txt,8,4,[('日野', '笠井'), ('田辺', '渡瀬'), ('日野', '田辺'), ('笠井', '渡瀬'), ('笠井', '田辺'), ('松田', '渡瀬'), ('日野', '渡瀬'), ('松田', '田辺'), ('松田', '笠井'), ('日野', '松田')]
N5085FM-00328.txt,10,2,[('松田', '田辺')]
N5085FM-00328.txt,12,3,[('笠井', '田辺'), ('松田', '田辺'), ('松田', '笠井')]
N5085FM-00328.txt,14,4,[('渡瀬', '松田'), ('松田', '笠井'), ('渡瀬', '笠井')]
N5085FM-00328.txt,16,1,[('松田', '田辺')]
N5085FM-00328.txt,18,5,[('笠井', '田辺'), ('松田', '田辺'), ('松田', '笠井')]
N5085FM-00328.txt,19,4,[('笠井', '田辺'), ('松田', '田辺'), ('松田', '笠井')]
N5085FM-00328.txt,20,1,[('松田', '笠井')]
N5085FM-00328.txt,24,3,[('渡瀬', '松田'), ('松田', '笠井'), ('渡瀬', '笠井')]
N5085FM-00328.txt,25,1,[('渡瀬', '松田')]
N5085FM-00328.txt,26,6,[('笠井', '田辺'), ('松田', '田辺'), ('松田', '笠井')]
N5085FM-00328.txt,27,1,[('笠井', '田辺')]
N5085FM-00329.txt,3,5,[('松田', '日々木'), ('日々木', '日野'), ('松田', '日野')]
N5085FM-00329.txt,4,4,[('田辺', '渡瀬'), ('松田', '須賀'), ('松田', '渡瀬'), ('渡瀬', '須賀'), ('田辺', '松田'), ('田辺', '須賀')]
N5085FM-00329.txt,11,4,[('日野', '岡部'), ('田辺', '渡瀬'), ('日野', '田辺'), ('須賀', '岡部'), ('須賀', '渡瀬'), ('日野', '須賀'), ('田辺', '岡部'), ('日野', '渡瀬'), ('須賀', '田辺'), ('岡部', '渡瀬')]
N5085FM-00329.txt,12,5,[('麓', '藤原'), ('日野', '安藤'), ('日野', '渡瀬'), ('麓', '安藤'), ('渡瀬', '安藤'), ('日野', '麓'), ('藤原', '渡瀬'), ('日野', '藤原'), ('麓', '渡瀬'), ('藤原', '安藤')]
N5085FM-00329.txt,15,1,[('渡瀬', '松田'), ('渡瀬', '須賀'), ('松田', '須賀')]
N5085FM-00329.txt,18,3,[('松田', '日野')]
N5085FM-00329.txt,19,1,[('松田', '日野'), ('松田', '須賀'), ('須賀', '日野')]
N5085FM-00329.txt,20,5,[('松田', '日野'), ('松田', '須賀'), ('須賀', '日野')]
N5085FM-00329.txt,23,1,[('渡瀬', '松田'), ('渡瀬', '須賀'), ('松田', '須賀')]
N5085FM-00329.txt,24,1,[('渡瀬', '笠井')]
N5085FM-00329.txt,26,9,[('渡瀬', '松田'), ('岡部', '松田'), ('松田', '日野'), ('渡瀬', '日野'), ('岡部', '日野'), ('岡部', '渡瀬')]
N5085FM-00329.txt,27,1,[('渡瀬', '松田')]
N5085FM-00329.txt,28,5,[('松田', '須賀')]
N5085FM-00329.txt,30,3,[('渡瀬', '松田')]
N5085FM-00331.txt,9,2,[('安藤', '日々木')]
N5085FM-00331.txt,23,4,[('安藤', '日々木')]
N5085FM-00331.txt,34,1,[('安藤', '日々木')]
N5085FM-00332.txt,2,4,[('安藤', '日野')]
N5085FM-00332.txt,3,3,[('陽子', '日野')]
N5085FM-00332.txt,9,5,[('安藤', '日野')]
N5085FM-00332.txt,26,3,[('須賀', '日野')]
N5085FM-00332.txt,27,4,[('校長先生', '日野')]
N5085FM-00332.txt,31,2,[('高木', '日々木')]
N5085FM-00332.txt,33,3,[('千草', '日野'), ('校長先生', '千草'), ('校長先生', '日野')]
N5085FM-00333.txt,10,3,[('渡瀬', '笠井')]
N5085FM-00333.txt,12,3,[('須賀', '岡部')]
N5085FM-00333.txt,27,2,[('渡瀬', '笠井')]
N5085FM-00333.txt,30,4,[('渡瀬', '笠井')]
N5085FM-00334.txt,9,7,[('野上月', '華菜'), ('野上月', '日々木'), ('華菜', '日々木')]
N5085FM-00334.txt,11,2,[('野上月', '華菜'), ('野上月', '日々木'), ('華菜', '日々木')]
N5085FM-00336.txt,10,5,[('渡瀬', '岡部')]
N5085FM-00336.txt,29,5,[('藤谷', '辻'), ('須賀', '辻'), ('藤谷', '須賀')]
N5085FM-00336.txt,32,1,[('藤谷', '辻')]
N5085FM-00336.txt,36,2,[('藤谷', '笠井')]
N5085FM-00337.txt,13,1,[('小野田', '日々木')]
N5085FM-00337.txt,14,3,[('安藤', '日野')]
N5085FM-00337.txt,15,4,[('小野田', '日野')]
N5085FM-00338.txt,16,1,[('原田', '須賀'), ('原田', '辻'), ('辻', '須賀')]
N5085FM-00339.txt,2,5,[('日々木', '日野')]
N5085FM-00339.txt,17,1,[('工藤', '日野')]
N5085FM-00339.txt,19,1,[('校長先生', '日野')]
N5085FM-00339.txt,20,2,[('日々木', '日野')]
N5085FM-00339.txt,32,1,[('日々木', '日野')]
N5085FM-00339.txt,33,2,[('日々木', '日野')]
N5085FM-00339.txt,34,3,[('日々木', '日野')]
N5085FM-00339.txt,35,5,[('日野', '工藤')]
N5085FM-00339.txt,36,1,[('山田', '日々木'), ('山田', '日野'), ('日々木', '日野')]
N5085FM-00340.txt,8,1,[('松田', '須賀')]
N5085FM-00340.txt,20,3,[('松田', '日野')]
N5085FM-00340.txt,22,1,[('松田', '日野')]
N5085FM-00340.txt,27,1,[('校長先生', '日野')]
N5085FM-00340.txt,28,1,[('笠井', '須賀'), ('笠井', '日野'), ('須賀', '日野')]
N5085FM-00340.txt,32,1,[('松田', '日野')]
N5085FM-00340.txt,36,2,[('松田', '小野田')]
N5085FM-00340.txt,38,3,[('松田', '日野'), ('松田', '小野田'), ('小野田', '日野')]
N5085FM-00340.txt,47,5,[('松田', '日々木'), ('日々木', '日野'), ('松田', '日野')]
N5085FM-00341.txt,12,4,[('小野田', '日野')]
N5085FM-00341.txt,18,3,[('笠井', '岡部')]
N5085FM-00342.txt,9,5,[('日々木', '日野')]
N5085FM-00342.txt,11,4,[('華菜', '日々木')]
N5085FM-00342.txt,13,6,[('安藤', '華菜')]
N5085FM-00342.txt,16,1,[('じいじ', '日々木')]
N5085FM-00343.txt,3,5,[('安藤', '日々木')]
N5085FM-00343.txt,5,5,[('安藤', '日野')]
N5085FM-00343.txt,16,5,[('安藤', '日野'), ('陽子', '安藤'), ('陽子', '日野')]
N5085FM-00343.txt,19,3,[('安藤', '日野')]
N5085FM-00343.txt,30,2,[('日々木', '日野')]
N5085FM-00344.txt,1,1,[('松田', '日々木')]
N5085FM-00344.txt,4,3,[('笠井', '須賀')]
N5085FM-00344.txt,11,3,[('笠井', '日々木')]
N5085FM-00344.txt,17,1,[('松田', '日々木'), ('笠井', '日々木'), ('松田', '笠井')]
N5085FM-00344.txt,28,2,[('笠井', '日々木')]
N5085FM-00344.txt,34,4,[('笠井', '田辺')]
N5085FM-00344.txt,36,2,[('日々木', '日野')]
N5085FM-00345.txt,1,1,[('野上月', '華菜'), ('野上月', '日々木'), ('華菜', '日々木')]
N5085FM-00345.txt,5,2,[('野上月', '日野')]
N5085FM-00345.txt,6,1,[('野上月', '日野')]
N5085FM-00345.txt,13,1,[('野上月', '華菜')]
N5085FM-00345.txt,14,3,[('野上月', '日々木')]
N5085FM-00345.txt,20,1,[('野上月', '日々木'), ('野上月', '日野'), ('日々木', '日野')]
N5085FM-00345.txt,21,1,[('野上月', '日々木'), ('華菜', '日々木'), ('華菜', '日野'), ('日々木', '日野'), ('野上月', '華菜'), ('野上月', '日野')]
N5085FM-00345.txt,23,2,[('日野', '日々木')]
N5085FM-00345.txt,24,6,[('日野', '日々木')]
N5085FM-00345.txt,32,5,[('野上月', '日野')]
N5085FM-00345.txt,33,7,[('日野', '日々木')]
N5085FM-00348.txt,23,4,[('キャシー', '日野')]
N5085FM-00348.txt,24,8,[('キャシー', '日野')]
N5085FM-00349.txt,17,5,[('華菜', '日野')]
N5085FM-00350.txt,1,1,[('田辺', '須賀')]
N5085FM-00350.txt,3,6,[('校長先生', '笠井')]
N5085FM-00350.txt,9,4,[('松田', '日野'), ('笠井', '田辺'), ('松田', '田辺'), ('笠井', '日野'), ('松田', '笠井'), ('田辺', '日野')]
N5085FM-00350.txt,14,1,[('笠井', '田辺')]
N5085FM-00350.txt,15,4,[('笠井', '田辺')]
N5085FM-00350.txt,17,1,[('笠井', '田辺')]
N5085FM-00350.txt,21,1,[('笠井', '須賀')]
N5085FM-00350.txt,22,3,[('田辺', '日野')]
N5085FM-00350.txt,23,1,[('笠井', '田辺')]
N5085FM-00350.txt,24,3,[('笠井', '田辺')]
N5085FM-00350.txt,36,1,[('笠井', '須賀')]
N5085FM-00350.txt,41,2,[('笠井', '田辺')]
N5085FM-00351.txt,33,4,[('山田', '工藤')]
N5085FM-00351.txt,34,3,[('山田', '日野')]
N5085FM-00355.txt,2,2,[('華菜', '日々木')]
N5085FM-00355.txt,4,3,[('日々木', '華菜')]
N5085FM-00355.txt,5,4,[('華菜', '日々木')]
N5085FM-00355.txt,7,1,[('華菜', '日々木')]
N5085FM-00355.txt,11,1,[('日々木', '日野')]
N5085FM-00355.txt,17,1,[('日々木', '日野')]
N5085FM-00355.txt,18,2,[('日々木', '日野')]
N5085FM-00355.txt,19,2,[('日々木', '華菜')]
N5085FM-00355.txt,20,1,[('華菜', '日々木')]
N5085FM-00355.txt,23,1,[('華菜', '日々木')]
N5085FM-00355.txt,24,1,[('華菜', '日々木')]
N5085FM-00355.txt,39,6,[('華菜', '日々木')]
N5085FM-00355.txt,41,1,[('華菜', '日々木')]
N5085FM-00356.txt,10,3,[('キャシー', '日野')]
N5085FM-00356.txt,28,1,[('キャシー', 'リサ')]
N5085FM-00357.txt,17,7,[('森尾', '伊東')]
N5085FM-00358.txt,22,1,[('山田', '日々木')]
N5085FM-00359.txt,30,6,[('山田', '華菜'), ('山田', '日野'), ('華菜', '安藤'), ('じいじ', '日野'), ('日野', '安藤'), ('山田', '宇野'), ('華菜', '日野'), ('山田', '安藤'), ('日野', '宇野'), ('宇野', '安藤'), ('華菜', '宇野'), ('じいじ', '華菜'), ('じいじ', '宇野'), ('じいじ', '山田'), ('じいじ', '安藤')]
N5085FM-00360.txt,6,3,[('日野', '華菜'), ('日野', '日々木'), ('日々木', '華菜')]
N5085FM-00360.txt,29,3,[('日々木', '日野'), ('華菜', '日々木'), ('華菜', '日野')]
N5085FM-00361.txt,10,1,[('日々木', '日野')]
N5085FM-00361.txt,19,1,[('日々木', '日野')]
N5085FM-00361.txt,41,2,[('日々木', '華菜')]
N5085FM-00361.txt,42,1,[('日々木', '日野')]
N5085FM-00363.txt,36,5,[('麓', '日野')]
N5085FM-00363.txt,37,4,[('麓', '日野')]
N5085FM-00364.txt,39,2,[('安藤', '日野')]
N5085FM-00364.txt,40,1,[('安藤', '日野')]
N5085FM-00365.txt,6,3,[('華菜', '日々木')]
N5085FM-00365.txt,21,4,[('華菜', '日々木')]
N5085FM-00365.txt,22,7,[('華菜', '日々木')]
N5085FM-00365.txt,23,3,[('華菜', '日々木')]
N5085FM-00366.txt,21,1,[('野上月', '華菜')]
N5085FM-00366.txt,30,1,[('華菜', '日々木')]
N5085FM-00367.txt,4,2,[('渡瀬', '松田'), ('笠井', '田辺'), ('松田', '田辺'), ('松田', '笠井'), ('渡瀬', '笠井'), ('渡瀬', '田辺')]
N5085FM-00367.txt,7,4,[('松田', '笠井')]
N5085FM-00367.txt,9,4,[('松田', '笠井')]
N5085FM-00367.txt,10,1,[('松田', '田辺')]
N5085FM-00367.txt,12,5,[('田辺', '日々木')]
N5085FM-00367.txt,14,4,[('渡瀬', '松田'), ('三島', '渡瀬'), ('松田', '笠井'), ('渡瀬', '笠井'), ('三島', '松田'), ('三島', '笠井')]
N5085FM-00367.txt,16,2,[('笠井', '日野')]
N5085FM-00367.txt,24,1,[('渡瀬', '日野')]
N5085FM-00367.txt,25,4,[('笠井', '田辺'), ('渡瀬', '田辺'), ('渡瀬', '笠井')]
N5085FM-00367.txt,26,1,[('笠井', '田辺')]
N5085FM-00367.txt,29,1,[('田辺', '須賀')]
N5085FM-00367.txt,34,1,[('田辺', '須賀')]
N5085FM-00368.txt,19,1,[('山田', '工藤')]
N5085FM-00368.txt,27,1,[('山田', '工藤')]
N5085FM-00369.txt,13,1,[('華菜', '日々木')]
N5085FM-00369.txt,21,5,[('日野', '華菜')]
N5085FM-00369.txt,23,1,[('華菜', '日々木')]
N5085FM-00369.txt,33,6,[('日々木', '日野')]
N5085FM-00370.txt,1,1,[('日々木', '日野')]
N5085FM-00370.txt,11,1,[('華菜', '日々木')]
N5085FM-00370.txt,25,3,[('醍醐', '日々木')]
N5085FM-00370.txt,36,1,[('キャシー', '日々木'), ('キャシー', '日野'), ('日々木', '日野')]
N5085FM-00370.txt,37,1,[('山田', '日々木'), ('宇野', '山田'), ('宇野', '日々木')]
N5085FM-00370.txt,40,1,[('日々木', '日野')]
N5085FM-00371.txt,24,3,[('松田', '日野'), ('松田', '須賀'), ('須賀', '日野'), ('田辺', '松田'), ('田辺', '日野'), ('田辺', '須賀')]
N5085FM-00371.txt,25,2,[('須賀', '田辺')]
N5085FM-00371.txt,32,1,[('笠井', '須賀')]
N5085FM-00371.txt,37,1,[('笠井', '須賀')]
N5085FM-00372.txt,20,4,[('麓', '藤原')]
N5085FM-00372.txt,21,5,[('麓', '日野')]
N5085FM-00372.txt,23,4,[('麓', '日野')]
N5085FM-00372.txt,24,1,[('麓', '藤原')]
N5085FM-00372.txt,28,5,[('藤原', '日野')]
N5085FM-00373.txt,9,3,[('校長先生', '日野')]
N5085FM-00373.txt,10,5,[('キャシー', '日野')]
N5085FM-00373.txt,11,3,[('じいじ', '日野')]
N5085FM-00373.txt,12,5,[('笠井', '日野')]
N5085FM-00373.txt,16,3,[('陽子', '日野'), ('華菜', '日野'), ('陽子', '華菜')]
N5085FM-00373.txt,18,3,[('陽子', '日野')]
N5085FM-00373.txt,20,1,[('日々木', '日野')]
N5085FM-00374.txt,34,1,[('須賀', '橋本')]
N5085FM-00375.txt,16,1,[('キャシー', 'リサ')]
N5085FM-00375.txt,22,2,[('キャシー', 'リサ')]
N5085FM-00375.txt,34,2,[('麓', 'キャシー')]
N5085FM-00376.txt,1,1,[('日々木', '日野')]
N5085FM-00376.txt,9,6,[('醍醐', '日野')]
N5085FM-00376.txt,10,3,[('じいじ', '日々木'), ('じいじ', '日野'), ('日々木', '日野')]
N5085FM-00376.txt,13,5,[('華菜', '日野')]
N5085FM-00376.txt,15,5,[('キャシー', '日野')]
N5085FM-00377.txt,7,8,[('日野', '日々木')]
N5085FM-00377.txt,17,5,[('日々木', '日野')]
N5085FM-00377.txt,19,4,[('日々木', '日野')]
N5085FM-00377.txt,20,2,[('日々木', '日野')]
N5085FM-00377.txt,25,2,[('日々木', '日野')]
N5085FM-00378.txt,6,5,[('麓', '日野')]
N5085FM-00378.txt,13,6,[('久保先生', '小野田')]
N5085FM-00378.txt,34,2,[('桑名先生', '日々木')]
N5085FM-00379.txt,23,6,[('藤谷', '岡部')]
N5085FM-00379.txt,29,2,[('渡瀬', '須賀')]
N5085FM-00380.txt,2,6,[('安藤', '華菜'), ('華菜', '日野'), ('安藤', '日野')]
N5085FM-00380.txt,7,5,[('日々木', '日野')]
N5085FM-00380.txt,21,1,[('小野田', '日々木')]
N5085FM-00380.txt,25,3,[('藤原', '日野')]
N5085FM-00380.txt,26,1,[('藤原', '日野')]
N5085FM-00380.txt,28,2,[('校長先生', '日野')]
N5085FM-00381.txt,25,1,[('鳥居', '日野')]
N5085FM-00381.txt,36,3,[('鳥居', '日々木')]
N5085FM-00382.txt,31,2,[('藤原', '日野')]
N5085FM-00383.txt,6,1,[('三谷先生', '三谷'), ('谷', 'キャシー'), ('キャシー', '三谷'), ('キャシー', '三谷先生'), ('谷', '三谷先生'), ('谷', '三谷')]
N5085FM-00383.txt,7,4,[('キャシー', '日野')]
N5085FM-00383.txt,8,3,[('三谷先生', '三谷'), ('谷', '三谷先生'), ('谷', '三谷')]
N5085FM-00383.txt,13,3,[('三谷先生', '三谷'), ('谷', '三谷先生'), ('谷', '三谷')]
N5085FM-00383.txt,18,2,[('三谷先生', '三谷'), ('日野', 'キャシー'), ('日野', '谷'), ('谷', 'キャシー'), ('キャシー', '三谷'), ('三谷先生', '谷'), ('日野', '三谷'), ('日野', '三谷先生'), ('三谷先生', 'キャシー'), ('谷', '三谷')]
N5085FM-00383.txt,22,5,[('三谷先生', '三谷'), ('谷', 'キャシー'), ('キャシー', '三谷'), ('キャシー', '三谷先生'), ('谷', '三谷先生'), ('谷', '三谷')]
N5085FM-00383.txt,25,1,[('三谷先生', '三谷'), ('谷', 'キャシー'), ('キャシー', '三谷'), ('キャシー', '三谷先生'), ('谷', '三谷先生'), ('谷', '三谷')]
N5085FM-00383.txt,28,2,[('三谷先生', '三谷'), ('谷', '三谷先生'), ('谷', '三谷')]
N5085FM-00383.txt,30,2,[('三谷先生', '三谷'), ('谷', '三谷先生'), ('谷', '三谷')]
N5085FM-00383.txt,38,4,[('三谷先生', '三谷'), ('谷', '三谷先生'), ('谷', '三谷')]
N5085FM-00384.txt,17,2,[('華菜', '日々木')]
N5085FM-00385.txt,2,1,[('笠井', '須賀')]
N5085FM-00385.txt,4,2,[('笠井', '須賀')]
N5085FM-00385.txt,8,5,[('笠井', '日野'), ('校長先生', '日野'), ('校長先生', '笠井')]
N5085FM-00385.txt,16,1,[('笠井', '須賀'), ('松田', '須賀'), ('松田', '笠井')]
N5085FM-00385.txt,18,2,[('笠井', '田辺'), ('松田', '田辺'), ('松田', '笠井')]
N5085FM-00385.txt,19,1,[('渡瀬', '笠井')]
N5085FM-00385.txt,25,1,[('笠井', '田辺')]
N5085FM-00385.txt,30,1,[('田辺', '日野'), ('須賀', '日野'), ('田辺', '須賀')]
N5085FM-00385.txt,34,6,[('笠井', '須賀'), ('渡瀬', '須賀'), ('渡瀬', '笠井')]
N5085FM-00385.txt,37,1,[('笠井', '田辺')]
N5085FM-00385.txt,40,3,[('渡瀬', '笠井')]
N5085FM-00386.txt,24,3,[('日野', '安藤'), ('安藤', '日々木'), ('日野', '日々木')]
N5085FM-00386.txt,31,3,[('安藤', '日々木'), ('日々木', '日野'), ('安藤', '日野')]
N5085FM-00386.txt,37,3,[('日々木', '日野')]
N5085FM-00387.txt,35,1,[('野上月', '日野')]
N5085FM-00388.txt,1,1,[('華菜', '日々木')]
N5085FM-00388.txt,5,5,[('日々木', '日野')]
N5085FM-00388.txt,27,2,[('日々木', '日野')]
N5085FM-00388.txt,29,4,[('陽子', '日々木')]
N5085FM-00388.txt,35,3,[('陽子', '日野'), ('日々木', '日野'), ('陽子', '日々木')]
N5085FM-00388.txt,36,1,[('華菜', '日野')]
N5085FM-00389.txt,21,5,[('渡瀬', '須賀'), ('須賀', '辻'), ('渡瀬', '辻')]
N5085FM-00392.txt,10,5,[('校長先生', '藤原')]
N5085FM-00393.txt,10,4,[('日々木', '日野')]
N5085FM-00393.txt,18,2,[('藤原', '日々木')]
N5085FM-00393.txt,30,2,[('日野', '日々木')]
N5085FM-00394.txt,6,2,[('藤原', '日々木'), ('日野', '日々木'), ('藤原', '日野')]
N5085FM-00394.txt,9,3,[('宇野', '日野')]
N5085FM-00394.txt,25,4,[('安藤', '日野')]
N5085FM-00394.txt,31,1,[('日々木', '日野')]
N5085FM-00394.txt,34,2,[('日々木', '日野')]
N5085FM-00395.txt,13,3,[('辻', '須賀')]
N5085FM-00395.txt,15,4,[('渡瀬', '辻')]
N5085FM-00395.txt,19,3,[('辻', '岡部')]
N5085FM-00395.txt,28,1,[('笠井', '辻')]
N5085FM-00396.txt,23,5,[('日々木', '日野')]
N5085FM-00396.txt,29,1,[('日々木', '日野')]
N5085FM-00396.txt,33,2,[('陽子', '日々木')]
N5085FM-00397.txt,3,4,[('森尾', '伊東')]
N5085FM-00397.txt,35,6,[('黎', '日々木'), ('黎', '日野'), ('日々木', '日野')]
N5085FM-00398.txt,4,3,[('日野', '田辺'), ('日野', '日々木'), ('三島', '日々木'), ('松田', '田辺'), ('三島', '日野'), ('三島', '松田'), ('日野', '高木'), ('日々木', '笠井'), ('高木', '田辺'), ('松田', '日々木'), ('松田', '笠井'), ('日野', '松田'), ('三島', '笠井'), ('日々木', '田辺'), ('笠井', '高木'), ('日野', '笠井'), ('三島', '田辺'), ('日々木', '高木'), ('笠井', '田辺'), ('松田', '高木'), ('三島', '高木')]
N5085FM-00398.txt,6,3,[('笠井', '日野')]
N5085FM-00398.txt,24,6,[('須賀', '日野')]
N5085FM-00398.txt,25,1,[('松田', '須賀'), ('田辺', '松田'), ('田辺', '須賀')]
N5085FM-00398.txt,26,3,[('笠井', '田辺')]
N5085FM-00398.txt,27,1,[('笠井', '日野'), ('渡瀬', '笠井'), ('渡瀬', '日野')]
N5085FM-00398.txt,28,2,[('千草', '日野'), ('工藤', '千草'), ('工藤', '日野')]
N5085FM-00398.txt,30,1,[('安藤', '日々木'), ('高木', '日々木'), ('安藤', '高木')]
N5085FM-00399.txt,2,6,[('藤原', '日野')]
N5085FM-00400.txt,4,3,[('日々木', '日野')]
N5085FM-00400.txt,5,3,[('日野', '日々木')]
N5085FM-00400.txt,10,6,[('日野', '工藤')]
N5085FM-00400.txt,11,4,[('日々木', '日野')]
N5085FM-00400.txt,21,5,[('麓', '日野')]
N5085FM-00400.txt,28,5,[('工藤', '日野')]
N5085FM-00400.txt,30,3,[('日野', '工藤')]
N5085FM-00400.txt,37,4,[('日々木', '日野')]
N5085FM-00400.txt,38,4,[('日々木', '日野')]
N5085FM-00400.txt,43,1,[('宇野', '安藤'), ('安藤', '山田'), ('宇野', '山田')]
N5085FM-00400.txt,44,1,[('日々木', '日野')]
N5085FM-00400.txt,46,6,[('日々木', '日野')]
N5085FM-00400.txt,49,2,[('日野', '山田'), ('山田', '日々木'), ('日野', '日々木')]
N5085FM-00400.txt,50,1,[('日々木', '日野')]
N5085FM-00400.txt,51,1,[('日々木', '日野')]
N5085FM-00400.txt,52,1,[('日々木', '日野')]
N5085FM-00400.txt,53,7,[('日野', '日々木')]
N5085FM-00402.txt,21,2,[('日野', '日々木')]
N5085FM-00402.txt,27,2,[('藤原', '日野')]
N5085FM-00403.txt,8,3,[('日々木', '日野')]
N5085FM-00403.txt,22,1,[('安藤', '日々木')]
N5085FM-00403.txt,38,2,[('陽子', '日野')]
N5085FM-00403.txt,40,3,[('陽子', '日野')]
N5085FM-00404.txt,1,1,[('華菜', '日々木')]
N5085FM-00404.txt,3,2,[('野上月', '日野')]
N5085FM-00404.txt,5,4,[('野上月', '日野')]
N5085FM-00404.txt,13,1,[('野上月', '華菜')]
N5085FM-00404.txt,21,2,[('野上月', '日野')]
N5085FM-00404.txt,27,1,[('キャシー', '日野')]
N5085FM-00404.txt,28,3,[('キャシー', '日野')]
N5085FM-00404.txt,32,2,[('キャシー', 'リサ'), ('キャシー', '野上月'), ('野上月', 'リサ')]
N5085FM-00406.txt,9,1,[('キャシー', '日々木')]
N5085FM-00406.txt,11,3,[('キャシー', 'リサ')]
N5085FM-00406.txt,12,1,[('キャシー', '日々木')]
N5085FM-00406.txt,13,5,[('キャシー', '日々木')]
N5085FM-00406.txt,14,1,[('リサ', '日々木')]
